name,address,resolvedAddress,latitude,longitude,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-03T18:00:00,20,20,14,68.38,0,0,,0,0,8.6,16.6,50,1018,89,10,0.3,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-03T19:00:00,19.7,19.7,15.1,74.6,0.01,100,rain,0,0,10.1,12.3,49,1018.5,97.7,10.1,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-03T20:00:00,19.5,19.5,14,70.53,0,0,,0,0,10.1,16.6,40,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-03T21:00:00,19,19,14.5,75.15,0,0,,0,0,9.7,10.3,25,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-03T22:00:00,19.5,19.5,14.9,74.52,0,0,,0,0,12.2,7.6,358,1019.3,97.6,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-03T23:00:00,19,19,13.5,70.44,0,0,,0,0,14,8.5,5,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T00:00:00,19,19,14,72.76,0,0,,0,0,15.1,9.4,50,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T01:00:00,18.9,18.9,14.9,77.97,0.017,100,rain,0,0,15.5,10.4,48,1019,97.7,10.1,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T02:00:00,19,19,13.5,70.44,0,0,,0,0,16.6,11.2,30,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T03:00:00,18,18,13,72.57,0,0,,0,0,16.6,16.6,20,1019,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T04:00:00,17.4,17.4,15.2,87.01,0,0,,0,0,16.6,8.9,47,1018.8,97.6,9.7,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T05:00:00,17,17,14,82.51,0,0,,0,0,16.2,14.8,40,1019,89,7,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T06:00:00,16,16,14,87.93,0,0,,0,0,14.8,14.8,50,1020,89,8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T07:00:00,16.5,16.5,14.9,90.27,0.884,100,rain,0,0,15.5,8.2,8,1020.2,97.7,9.4,1.9,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T08:00:00,17,17,14,82.51,0,0,,0,0,18.7,13,40,1021,89,7,14.3,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T09:00:00,17,17,14,82.51,0,0,,0,0,19.1,11.2,10,1022,89,7.5,27.1,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T10:00:00,16.5,16.5,14.9,90.07,0,0,,0,0,19.1,11.4,22,1021.4,97.6,9.2,46.3,0.2,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T11:00:00,16.5,16.5,14.5,87.97,0,0,,0,0,19.1,14.8,30,1021,89,7.5,45.2,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T12:00:00,16,16,14,87.92,0,0,,0,0,22.7,16.6,30,1021,88,4,121.7,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T13:00:00,16.4,16.4,15.3,92.96,2.052,100,rain,0,0,23.4,8,1,1018.9,97.7,8.8,105.2,0.4,1,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T14:00:00,16,16,14.5,90.82,0,0,,0,0,20.5,13,20,1018,89,4.5,50,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T15:00:00,16,16,15,93.79,0,0,,0,0,21.6,10.3,25,1018,89,4,43.4,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T16:00:00,16.1,16.1,15.2,94.1,0,0,,0,0,22.7,8.6,44,1018.1,97.6,9,20.2,0.1,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T17:00:00,16,16,14,87.93,0,0,,0,0,22,11.2,15,1018,89,7,6.4,0,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T18:00:00,16,16,14,87.93,0,0,,0,0,18.7,11.2,30,1019,89,4.5,0.1,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T19:00:00,15.9,15.9,15,94.68,5.207,100,rain,0,0,16.2,8.1,20,1019.1,98.6,9.9,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T20:00:00,16,16,14,87.93,0,0,,0,0,15.1,15.7,35,1019,89,8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T21:00:00,16,16,14,87.93,0,0,,0,0,15.5,16.6,40,1019,89,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T22:00:00,15.5,15.5,14.1,91.59,0,0,,0,0,18,6.3,48,1019.3,97.6,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-04T23:00:00,16,16,14,87.93,0,0,,0,0,21.2,13.9,25,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T00:00:00,15,15,14,93.75,0,0,,0,0,22.3,10.3,360,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T01:00:00,15.5,15.5,14.5,93.97,0.305,100,rain,0,0,22,5.4,3,1019.2,97.7,9.2,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T02:00:00,15.5,15.5,13.5,87.88,0,0,,0,0,20.9,12.1,15,1018,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T03:00:00,15,15,13.5,90.75,0,0,,0,0,19.8,11.2,340,1018,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T04:00:00,15,15,14.1,93.89,0,0,,0,0,18.7,7.3,36,1018.7,97.6,9.4,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T05:00:00,15,15,13.5,90.75,0,0,,0,0,15.5,11.2,50,1018,89,9,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T06:00:00,15,15,14,93.75,0,0,,0,0,8.6,7.4,40,1020,94,7.5,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T07:00:00,15,15,14,93.6,6.583,100,rain,0,0,9.7,5.5,340,1019.6,98.9,9.9,2.7,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T08:00:00,15,15,14,93.75,0,0,,0,0,9.7,8.5,70,1020,89,10,20.2,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T09:00:00,15.5,15.5,13.5,87.88,0,0,,0,0,11.2,4.5,80,1020,69,10,46.6,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T10:00:00,16,16,14.8,92.51,0,0,,0,0,13.3,6.6,310,1020.3,97.6,9.8,91.4,0.3,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T11:00:00,16.5,16.5,14,85.17,0,0,,0,0,17.3,7.6,30,1020,89,10,89.6,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T12:00:00,17,17,14,82.51,0,0,,0,0,22,10.3,30,1018,89,10,162.7,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T13:00:00,16.9,16.9,14.4,85.27,4.007,100,rain,0,0,22,8,1,1017.8,97.7,10.1,133.1,0.5,1,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T14:00:00,18,18,14.5,80.01,0,0,,0,0,22,12.1,10,1018,89,10,125.3,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T15:00:00,18,18,14,77.46,0,0,,0,0,21.2,11.2,20,1018,89,10,105,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T16:00:00,18.3,18.3,15.2,82.4,0,0,,0,0,20.5,7.9,5,1018.4,89.9,10,91.8,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T17:00:00,18,18,14.5,80.01,0,0,,0,0,18.7,6.5,10,1019,89,10,59.9,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T18:00:00,18,18,15,82.63,0,0,,0,0,14.8,9.4,55,1020,89,10,1.1,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T19:00:00,17.9,17.9,14.8,82.33,0,0,,0,0,10.1,10.8,27,1020.8,82.1,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T20:00:00,18,18,14,77.46,0,0,,0,0,9.7,13,40,1022,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T21:00:00,17,17,14,82.51,0,0,,0,0,9.7,12.1,35,1023,29.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T22:00:00,17.3,17.3,14.3,82.65,0,0,,0,0,9,8.7,49,1023.3,89.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-05T23:00:00,16,16,13,82.39,0,0,,0,0,9,9.4,50,1023,34.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T00:00:00,16,16,12.5,79.73,0,0,,0,0,8.6,6.5,50,1023,51.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T01:00:00,15.2,15.2,12.7,84.76,0,0,,0,0,8.6,7.1,9,1023,48.7,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T02:00:00,15,15,12,82.26,0,0,,0,0,11.5,8.5,35,1023,88.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T03:00:00,14.5,14.5,12,84.96,0,0,,0,0,11.2,7.4,35,1022,0,8,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T04:00:00,14.8,14.8,11.8,82.2,0,0,,0,0,14,7.1,26,1022.6,26.4,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T05:00:00,14.5,14.5,10.5,76.92,0,0,,0,0,15.1,6.5,350,1023,70.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T06:00:00,14,14,9.5,74.31,0,0,,0,0,15.5,7.4,360,1023,42.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T07:00:00,14.3,14.3,10.3,77.32,0,0,,0,0,15.1,7.1,34,1024.2,30,10.7,16.8,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T08:00:00,16.5,16.5,10,65.44,0,0,,0,0,18.7,13,55,1025,21.6,10,144.1,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T09:00:00,18,18,9,55.66,0,0,,0,0,25.9,15.7,45,1025,18.4,10,341.9,1.2,3,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T10:00:00,17.9,17.9,8.9,55.44,0,0,,0,0,28.8,14.9,5,1025.3,89.8,10.2,528.7,1.9,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T11:00:00,19.5,19.5,8.5,48.99,0,0,,0,0,29.9,13.9,15,1024,6.6,10,658.6,2.4,7,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T12:00:00,20.5,20.5,9,47.63,0,0,,0,0,29.5,12.1,5,1022,7.3,10,700.2,2.5,7,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T13:00:00,20.9,20.9,9.9,49.5,0,0,,0,0,28.1,11.7,3,1021.1,79.2,10.7,696.4,2.5,7,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T14:00:00,22,22,9.5,44.93,0,0,,0,0,27,12.1,15,1020,30,10,600.3,2.2,6,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T15:00:00,21,21,11,52.8,0,0,,0,0,24.8,10.3,330,1020,27.5,10,431.6,1.6,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T16:00:00,21.3,21.3,12,55.53,0,0,,0,0,22,9.8,318,1020.2,30.2,10.2,251.7,0.9,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T17:00:00,19.5,19.5,11.5,59.88,0,0,,0,0,15.1,7.6,290,1021,7.8,10,84.8,0.3,1,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T18:00:00,19,19,12,63.85,0,0,,0,0,9.4,4.5,280,1022,6.8,10,1.3,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T19:00:00,16.5,16.5,13.1,80.31,0,0,,0,0,11.2,4.6,356,1022.3,2.2,9.3,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T20:00:00,17,17,11,67.77,0,0,,0,0,11.5,13.9,90,1023,11.9,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T21:00:00,15.5,15.5,11,74.57,0,0,,0,0,11.5,13.9,85,1024,14.6,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T22:00:00,17,17,10.7,66.41,0,0,,0,0,11.2,11.4,58,1024.1,0.5,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-06T23:00:00,15,15,10,72.03,0,0,,0,0,11.2,12.1,70,1024,13.3,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T00:00:00,14,14,9,71.85,0,0,,0,0,11.2,13.9,80,1024,13.7,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T01:00:00,15.2,15.2,8.9,66.22,0,0,,0,0,10.8,10.9,33,1024.2,0,10.2,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T02:00:00,13,13,9,76.68,0,0,,0,0,10.1,10.3,75,1024,27.5,9,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T03:00:00,13,13,10,82.01,0,0,,0,0,9.7,10.3,55,1024,6.5,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T04:00:00,14.4,14.4,10.3,76.43,0,0,,0,0,9.4,4.8,67,1023.9,88.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T05:00:00,12,12,9,81.88,0,0,,0,0,9.4,7.4,45,1024,30,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T06:00:00,12,12,9,81.87,0,0,,0,0,10.1,7.6,90,1025,50,8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T07:00:00,14,14,9.8,75.57,0,0,,0,0,9.7,6.8,105,1025.6,88.4,10.6,19.1,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T08:00:00,14,14,9,71.85,0,0,,0,0,13,6.5,100,1026,16,10,167.9,0.6,2,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T09:00:00,15.5,15.5,10,69.76,0,0,,0,0,19.1,6.5,100,1026,18.8,10,363.5,1.3,4,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T10:00:00,16.9,16.9,8.8,58.85,0,0,,0,0,21.2,7.5,10,1026.1,88.4,10.2,529.6,1.9,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T11:00:00,18.5,18.5,8.5,52.15,0,0,,0,0,22.3,12.1,50,1025,3.1,10,663.6,2.4,7,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T12:00:00,20,20,9.5,50.81,0,0,,0,0,22.7,10.3,360,1023,2.5,10,717.4,2.6,7,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T13:00:00,20.5,20.5,9.6,49.51,0,0,,0,0,22.3,7.2,20,1021.7,0.2,19.3,688.1,2.5,7,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T14:00:00,21.5,21.5,10.5,49.53,0,0,,0,0,20.9,7.6,330,1021,30,10,568.4,2,6,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T15:00:00,21.5,21.5,10.5,49.53,0,0,,0,0,19.1,6.5,280,1020,27.5,10,437.6,1.6,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T16:00:00,21.2,21.2,11.5,54.07,0,0,,0,0,16.6,1.7,344,1020.7,3,18.8,272.5,1,3,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T17:00:00,19.5,19.5,11,57.93,0,0,,0,0,12.2,8.5,240,1021,30.2,10,82.9,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T18:00:00,18.5,18.5,11,61.66,0,0,,0,0,6.1,4.5,110.2,1021,0,8.5,1.4,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T19:00:00,17.8,17.8,11.6,67.15,0,0,,0,0,4.3,6.8,121,1021.7,0,9.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T20:00:00,17,17,13,77.31,0,0,,0,0,4,3.8,60,1023,0,5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T21:00:00,16.5,16.5,14,85.17,0,0,,0,0,6.1,3.6,94.1,1023,0,5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T22:00:00,16.3,16.3,13.8,85.02,0,0,,0,0,8.6,1.9,17,1023.3,1.4,8.7,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-07T23:00:00,17,17,13.5,79.87,0,0,,0,0,9.7,7.4,75,1023,0,5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T00:00:00,17,17,13.5,79.87,0,0,,0,0,11.9,6.5,75,1023,0,5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T01:00:00,16.6,16.6,14,84.7,0,0,,0,0,12.2,7.4,125,1022.6,78.3,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T02:00:00,16,16,13.5,85.12,0,0,,0,0,13.3,10.3,60,1022,0,4,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T03:00:00,16,16,12.5,79.73,0,0,,0,0,13,13,70,1021,41,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T04:00:00,15.9,15.9,13.2,84,0,0,,0,0,13.3,5.2,68,1021.2,88.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T05:00:00,15,15,11,77,0,0,,0,0,13,12.1,60,1022,36.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T06:00:00,15,15,11,77,0,0,,0,0,11.2,12.1,55,1022,33,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T07:00:00,15.3,15.3,11.6,78.76,0,0,,0,0,12.6,11.3,32,1022.6,89.8,10.2,14.8,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T08:00:00,15.5,15.5,11,74.56,0,0,,0,0,16.9,16.6,65,1023,32.2,10,141.8,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T09:00:00,16,16,10,67.56,0,0,,0,0,20.5,20.5,70,1024,28.8,10,278.8,1,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T10:00:00,17.3,17.3,10.1,62.63,0,0,,0,0,22,10.1,50,1024.1,80.2,10.2,401.5,1.4,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T11:00:00,17,17,9.5,61.31,0,0,,0,0,23,16.6,30,1024,35.7,10,560.1,2,6,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T12:00:00,18.5,18.5,9,53.94,0,0,,0,0,22.7,15.7,30,1022,41.9,10,542.6,2,5,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T13:00:00,18,18,10.3,60.64,0,0,,0,0,22,8.2,4,1020.8,96.3,10.7,538,1.9,5,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T14:00:00,17.5,17.5,10,61.43,0,0,,0,0,19.1,12.1,50,1020,89,10,247.8,0.9,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T15:00:00,18,18,9.5,57.56,0,0,,0,0,18.7,11.2,55,1020,90,10,234.7,0.8,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T16:00:00,17.9,17.9,11.3,65.34,0,0,,0,0,17.3,7.7,34,1019.8,97.6,10.1,135.4,0.5,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T17:00:00,17.5,17.5,10,61.43,0,0,,0,0,14,8.5,80,1020,68.8,10,38,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T18:00:00,17,17,11,67.77,0,0,,0,0,8.3,5.4,80,1021,89,10,0.7,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T19:00:00,17.4,17.4,12.2,71.59,0.098,100,rain,0,0,8.6,1.5,11,1020.9,97.7,10.1,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T20:00:00,17,17,12,72.4,0,0,,0,0,10.1,8.5,85,1022,89,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T21:00:00,17,17,10.5,65.55,0,0,,0,0,11.9,9.4,75,1022,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T22:00:00,17.1,17.1,12.4,74.02,0,0,,0,0,14,7.5,302,1022.1,97.5,9.7,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-08T23:00:00,16.5,16.5,11,69.96,0,0,,0,0,14,9.4,45,1021,89,9,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T00:00:00,16,16,12,77.15,0,0,,0,0,14,7.6,70,1021,88,8,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T01:00:00,16.4,16.4,12.2,75.94,0.197,100,rain,0,0,40.7,2.7,15,1020.6,97.7,9.7,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T02:00:00,16,16,11.5,74.65,0,0,,0,0,13,10.3,40,1019,89,9,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T03:00:00,16,16,11,72.22,0,0,,0,0,13.7,8.5,10,1020,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T04:00:00,15.4,15.4,12.3,81.51,0,0,,0,0,13.3,7.7,17,1019.3,97.5,10.1,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2015-12-09T05:00:00,15,15,11,77,0,0,,0,0,13,6.5,5,1019,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
